"id_cliente","nome_cliente","idade","endereco"
"1078","Carla","49","AC"
"1079","Iris","31","MS"
"1080","João","24","ES"
"1081","Gloria","39","MS"
"1082","David","26","AM"
"1083","Hector","46","PR"
"1084","Iris","38","PA"
"1085","Gloria","18","MS"
"1086","Carla","24","ES"
"1087","Elena","22","RJ"
"1088","Alice","19","MS"
"1089","Felipe","24","AM"
"1090","David","33","CE"
"1091","Hector","39","AM"
"1092","Carla","35","AM"
"1093","Gloria","46","AL"
"1094","Iris","47","PA"
"1095","Gloria","48","AM"
"1096","Gloria","19","AC"
"1097","Bruno","25","MT"
"1098","David","38","MA"
"1099","Iris","30","ES"
"1100","Iris","47","CE"
"1101","João","26","AL"
"1102","Alice","33","MG"
"1103","Iris","25","PR"
"1104","João","25","MS"
"1105","Carla","33","MG"
"1106","Iris","35","PR"
"1107","Gloria","23","SP"
"1108","Iris","41","MS"
"1109","Gloria","48","MG"
"1110","Felipe","40","SP"
"1111","Gloria","31","RN"
"1112","João","32","ES"
"1113","João","38","CE"
"1114","David","35","CE"
"1115","Iris","26","PE"
"1116","Felipe","34","RN"
"1117","Elena","37","DF"
"1118","Carla","47","MA"
"1119","Elena","45","SP"
"1120","Hector","22","AP"
"1121","Gloria","23","RJ"
"1122","Felipe","20","ES"
"1123","Bruno","42","PB"
"1124","Alice","42","RS"
"1125","Gloria","44","AM"
"1126","Iris","19","PI"
"1127","David","39","BA"
"1128","João","28","PB"
"1129","Felipe","24","PE"
"1130","Hector","37","PI"
"1131","Bruno","28","GO"
"1132","Hector","46","MT"
"1133","João","37","PB"
"1134","Carla","46","AP"
"1135","Gloria","23","PA"
"1136","Hector","39","RJ"
"1137","Bruno","31","PB"
"1138","Hector","19","PE"
"1139","Alice","30","AL"
"1140","Felipe","50","AL"
"1141","Felipe","31","MS"
"1142","Felipe","48","MA"
"1143","João","34","AL"
"1144","Gloria","31","MG"
"1145","David","19","MA"
"1146","João","41","DF"
"1147","Hector","48","CE"
"1148","Bruno","45","RS"
"1149","Iris","24","MT"
"1150","Bruno","29","RS"
"1151","Alice","36","MG"
"1152","João","44","MA"
"1153","Carla","24","BA"
"1154","Iris","26","MA"
"1155","Elena","46","RS"
"1156","Carla","19","PR"
"1157","Gloria","42","AP"
"1158","Alice","30","MG"
"1159","Iris","35","CE"
"1160","Gloria","18","SP"
"1161","Felipe","21","MG"
"1162","Alice","24","PR"
"1163","João","33","PR"
"1164","Alice","34","RS"
"1165","Gloria","42","PR"
"1166","Iris","22","PI"
"1167","Carla","46","AC"
"1168","Elena","42","BA"
"1169","Hector","38","RS"
"1170","David","23","PB"
"1171","David","30","DF"
"1172","Bruno","20","AL"
"1173","David","37","AP"
"1174","Iris","42","PI"
"1175","Carla","50","CE"
"1176","Hector","30","DF"
"1177","Carla","39","AC"
"1178","João","49","CE"
"1179","Elena","48","MA"
"1180","Carla","28","AP"
"1181","Iris","27","ES"
"1182","Alice","36","PR"
"1183","Elena","48","RN"
"1184","Gloria","46","RJ"
"1185","Bruno","26","ES"
"1186","Elena","41","MS"
"1187","Carla","35","AM"
"1188","Felipe","43","MT"
"1189","Hector","22","AM"
"1190","João","25","AP"
"1191","Bruno","34","MA"
"1192","João","33","MA"
"1193","Bruno","42","MA"
"1194","Hector","40","SP"
"1195","David","45","MT"
"1196","Carla","29","PB"
"1197","Alice","22","DF"
"1198","Elena","45","AP"
"1199","Alice","21","PI"
"1200","Hector","41","PB"
"1201","João","49","AP"
"1202","Bruno","43","MS"
"1203","Hector","41","ES"
"1204","Felipe","48","AM"
"1205","Bruno","47","PA"
"1206","João","37","BA"
"1207","Gloria","49","PE"
"1208","David","22","AC"
"1209","Alice","48","RJ"
"1210","Elena","26","PR"
"1211","Hector","34","RS"
"1212","Carla","50","PR"
"1213","Felipe","41","ES"
"1214","David","43","PE"
"1215","Hector","42","PA"
"1216","Iris","25","PA"
"1217","Alice","42","SP"
"1218","Hector","34","CE"
"1219","Alice","21","MT"
"1220","David","32","PA"
"1221","David","22","BA"
"1222","David","38","GO"
"1223","João","38","RJ"
"1224","Hector","26","PI"
"1225","João","46","SP"
"1226","Elena","45","PB"
"1227","Iris","50","PA"
"1228","Gloria","23","MA"
"1229","Carla","22","AP"
"1230","Hector","35","GO"
"1231","Elena","29","PR"
"1232","Carla","48","PA"
"1233","Elena","25","BA"
"1234","Iris","31","PR"
"1235","David","45","MA"
"1236","Bruno","33","MT"
"1237","Gloria","48","PR"
"1238","Iris","42","PR"
"1239","Gloria","18","PR"
"1240","Iris","24","CE"
"1241","Bruno","33","MS"
"1242","David","33","RN"
"1243","João","32","RN"
"1244","Elena","50","PR"
"1245","Hector","32","MS"
"1246","João","37","ES"
"1247","Carla","34","RS"
"1248","Bruno","23","PE"
"1249","Bruno","39","DF"
"1250","Bruno","29","MG"
"1251","Iris","28","RJ"
"1252","Elena","22","CE"
"1253","Elena","32","MS"
"1254","Hector","33","CE"
"1255","David","47","PR"
"1256","Carla","25","DF"
"1257","Elena","43","PB"
"1258","Carla","47","AL"
"1259","Elena","25","AP"
"1260","João","26","DF"
"1261","Gloria","29","MS"
"1262","Alice","25","AC"
"1263","Carla","31","AL"
"1264","Elena","50","AL"
"1265","Alice","36","AP"
"1266","Alice","25","PB"
"1267","João","21","MT"
"1268","Felipe","46","GO"
"1269","Iris","41","AP"
"1270","Carla","46","BA"
"1271","David","31","RN"
"1272","Gloria","38","PA"
"1273","David","27","GO"
"1274","Alice","42","AM"
"1275","Gloria","35","DF"
"1276","Bruno","33","RN"
"1277","Iris","38","AL"
"1278","Alice","37","AC"
"1279","Gloria","30","DF"
"1280","Elena","20","RN"
"1281","João","37","MG"
"1282","Bruno","18","PB"
"1283","Bruno","48","AC"
"1284","David","24","PA"
"1285","Hector","23","MA"
"1286","Felipe","40","AM"
"1287","Felipe","39","DF"
"1288","Bruno","19","PR"
"1289","Hector","26","BA"
"1290","David","36","MG"
"1291","Felipe","22","BA"
"1292","Hector","25","PB"
"1293","Elena","40","PI"
"1294","Elena","23","AC"
"1295","David","31","RN"
"1296","Gloria","20","RJ"
"1297","Carla","48","MT"
"1298","Elena","22","PA"
"1299","João","36","PI"
"1300","Alice","37","MA"
"1301","João","36","PE"
"1302","Felipe","27","DF"
"1303","Gloria","26","RS"
"1304","Gloria","25","GO"
"1305","David","45","AL"
"1306","Felipe","20","AL"
"1307","Hector","38","GO"
"1308","Carla","49","GO"
"1309","Felipe","50","PA"
"1310","João","48","PE"
"1311","Gloria","18","GO"
"1312","Gloria","25","ES"
"1313","Carla","37","MT"
"1314","Alice","25","AM"
"1315","Bruno","35","MT"
"1316","Bruno","28","GO"
"1317","Alice","31","AP"
"1318","Alice","20","MT"
"1319","Felipe","32","RS"
"1320","Iris","30","PB"
"1321","Elena","49","RS"
"1322","Iris","25","GO"
"1323","Iris","35","RN"
"1324","Alice","19","MG"
"1325","Bruno","48","PR"
"1326","Carla","42","PR"
"1327","Hector","18","AC"
"1328","Bruno","42","PA"
"1329","Carla","21","PI"
"1330","Hector","24","MS"
"1331","Elena","19","AL"
"1332","João","18","RN"
"1333","João","21","AM"
"1334","Hector","27","PB"
"1335","Carla","21","BA"
"1336","Gloria","33","MS"
"1337","Bruno","27","PR"
"1338","Felipe","33","AL"
"1339","Elena","31","MG"
"1340","Gloria","24","MT"
"1341","Alice","23","RJ"
"1342","Elena","37","AP"
"1343","Gloria","36","MS"
"1344","Carla","48","BA"
"1345","Alice","50","PI"
"1346","Alice","23","AM"
"1347","Elena","43","SP"
"1348","Felipe","48","PR"
"1349","Gloria","30","MA"
"1350","Bruno","43","PA"
"1351","Iris","37","PE"
"1352","Elena","33","PI"
"1353","David","28","MT"
"1354","Felipe","32","PI"
"1355","Gloria","30","ES"
"1356","Elena","20","MT"
"1357","Iris","32","RN"
"1358","Elena","24","AC"
"1359","João","38","AP"
"1360","Bruno","37","AP"
"1361","Bruno","30","AL"
"1362","Hector","39","MA"
"1363","Alice","41","MS"
"1364","João","20","PI"
"1365","João","34","PA"
"1366","João","42","MA"
"1367","Hector","23","AM"
"1368","Carla","34","ES"
"1369","Hector","37","SP"
"1370","Elena","43","PR"
"1371","David","48","RS"
"1372","Carla","31","DF"
"1373","Hector","22","GO"
"1374","David","28","AM"
"1375","Felipe","28","SP"
"1376","Gloria","23","MA"
"1377","Felipe","49","AL"
"1378","David","41","PR"
"1379","Iris","36","AM"
"1380","João","41","AP"
"1381","Felipe","48","PI"
"1382","Felipe","31","BA"
"1383","Carla","19","PB"
"1384","Bruno","32","AP"
"1385","Hector","33","MS"
"1386","Alice","40","ES"
"1387","Alice","21","RS"
"1388","Carla","40","ES"
"1389","Iris","37","GO"
"1390","Alice","33","PB"
"1391","João","45","MG"
"1392","Hector","32","MG"
"1393","Alice","24","AC"
"1394","Alice","36","BA"
"1395","João","34","RN"
"1396","Felipe","47","RS"
"1397","João","27","GO"
"1398","Felipe","34","PR"
"1399","João","48","BA"
"1400","David","38","AM"
"1401","Carla","34","RJ"
"1402","Hector","40","RN"
"1403","Gloria","43","PB"
"1404","Carla","30","BA"
"1405","Carla","42","MS"
"1406","Bruno","49","SP"
"1407","Alice","36","AC"
"1408","Bruno","41","DF"
"1409","Hector","44","RS"
"1410","Hector","26","MT"
"1411","Bruno","25","ES"
"1412","Carla","35","PB"
"1413","Carla","43","DF"
"1414","Gloria","42","SP"
"1415","Iris","40","PE"
"1416","Elena","40","AL"
"1417","Carla","33","MS"
"1418","Bruno","26","MG"
"1419","Gloria","23","MS"
"1420","David","44","ES"
"1421","Iris","24","RN"
"1422","David","41","RN"
"1423","Felipe","36","SP"
"1424","Carla","47","MG"
"1425","Hector","32","ES"
"1426","Alice","18","AC"
"1427","Elena","35","SP"
"1428","Gloria","19","GO"
"1429","Bruno","45","RN"
"1430","David","29","PR"
"1431","Alice","45","MT"
"1432","Elena","41","RN"
"1433","Gloria","20","PR"
"1434","Gloria","26","DF"
"1435","Elena","35","RJ"
"1436","Carla","46","BA"
"1437","Alice","37","MG"
"1438","Alice","22","RJ"
"1439","Bruno","35","GO"
"1440","Hector","28","PB"
"1441","Carla","50","RS"
"1442","Felipe","50","PR"
"1443","Alice","49","RJ"
"1444","Elena","24","PB"
"1445","Alice","42","PE"
"1446","João","18","PA"
"1447","Iris","31","GO"
"1448","Gloria","29","SP"
"1449","Carla","28","PA"
"1450","David","47","MA"
"1451","Elena","49","DF"
"1452","Elena","31","CE"
"1453","Gloria","23","BA"
"1454","David","37","RJ"
"1455","Elena","49","MT"
"1456","Bruno","46","DF"
"1457","João","49","PB"
"1458","Felipe","44","RJ"
"1459","Carla","38","MS"
"1460","Hector","29","PI"
"1461","Iris","39","MT"
"1462","João","31","PE"
"1463","Hector","40","DF"
"1464","Alice","27","BA"
"1465","Carla","45","BA"
"1466","Carla","49","DF"
"1467","Elena","38","AM"
"1468","João","32","RJ"
"1469","Gloria","35","AL"
"1470","Iris","46","RN"
"1471","David","22","PA"
"1472","David","19","AC"
"1473","João","43","AP"
"1474","Hector","46","RN"
"1475","Alice","20","RS"
"1476","João","36","AM"
"1477","Hector","33","MT"
"1478","Iris","27","AM"
"1479","Elena","25","RJ"
"1480","Alice","27","RN"
"1481","Elena","21","MG"
"1482","David","33","DF"
"1483","Bruno","32","RJ"
"1484","Alice","47","BA"
"1485","Bruno","40","AC"
"1486","João","40","MG"
"1487","Felipe","46","ES"
"1488","Gloria","29","CE"
"1489","Bruno","29","ES"
"1490","David","26","SP"
"1491","David","27","MT"
"1492","Iris","33","RN"
"1493","Hector","44","ES"
"1494","Iris","35","PE"
"1495","Iris","26","CE"
"1496","Felipe","30","AM"
"1497","Gloria","21","PB"
"1498","Carla","36","PB"
"1499","David","40","RN"
"1500","Elena","26","GO"
"1501","Gloria","41","AP"
"1502","Carla","46","MT"
"1503","Elena","40","RN"
"1504","Elena","43","PI"
"1505","Gloria","35","AM"
"1506","Felipe","41","GO"
"1507","Bruno","37","AL"
"1508","Carla","31","GO"
"1509","Elena","39","MT"
"1510","Gloria","29","MA"
"1511","Gloria","38","ES"
"1512","David","40","GO"
"1513","João","47","AP"
"1514","Iris","44","PA"
"1515","João","25","RN"
"1516","Bruno","25","PE"
"1517","Bruno","25","PR"
"1518","João","36","RS"
"1519","Felipe","37","ES"
"1520","Hector","33","AL"
"1521","João","42","PR"
"1522","David","18","MS"
"1523","David","21","MA"
"1524","Alice","45","GO"
"1525","Hector","46","DF"
"1526","Carla","40","AM"
"1527","Gloria","35","PE"
"1528","Bruno","46","PB"
"1529","Carla","20","PI"
"1530","Iris","44","CE"
"1531","Carla","20","PE"
"1532","João","33","PB"
"1533","Felipe","49","PA"
"1534","Iris","37","AL"
"1535","Bruno","19","RN"
"1536","João","39","SP"
"1537","Carla","19","PA"
"1538","Felipe","38","DF"
"1539","Bruno","21","GO"
"1540","Felipe","24","CE"
"1541","Gloria","31","AL"
"1542","Felipe","34","PA"
"1543","Gloria","44","RJ"
"1544","Hector","30","AL"
"1545","João","49","RS"
"1546","Alice","47","PI"
"1547","Hector","27","MA"
"1548","Hector","41","SP"
"1549","Carla","22","AP"
"1550","Alice","25","GO"
"1551","Carla","27","MT"
"1552","Carla","20","CE"
"1553","Elena","27","RS"
"1554","Hector","38","CE"
"1555","Alice","24","AC"
"1556","João","38","AP"
"1557","Alice","20","DF"
"1558","David","47","RN"
"1559","João","18","SP"
"1560","Iris","44","AL"
"1561","Felipe","28","PE"
"1562","Bruno","38","MG"
"1563","Felipe","45","RN"
"1564","Alice","37","PE"
"1565","Felipe","44","RS"
"1566","Gloria","41","AL"
"1567","João","18","RJ"
"1568","Carla","29","PB"
"1569","Elena","30","PB"
"1570","Hector","25","AM"
"1571","Felipe","33","BA"
"1572","Felipe","34","PI"
"1573","Gloria","28","RJ"
"1574","Carla","28","SP"
"1575","Felipe","35","AC"
"1576","Bruno","22","CE"
"1577","Carla","21","DF"
"1578","Carla","46","PB"
"1579","Felipe","29","RS"
"1580","Carla","20","BA"
"1581","Hector","43","AM"
"1582","Alice","42","PA"
"1583","David","25","ES"
"1584","David","27","MT"
"1585","Hector","47","PI"
"1586","David","23","DF"
"1587","Bruno","29","CE"
"1588","Carla","31","PB"
"1589","Gloria","43","RS"
"1590","João","19","RN"
"1591","Iris","33","RN"
"1592","Hector","35","DF"
"1593","David","27","PI"
"1594","Alice","49","AP"
"1595","João","32","RS"
"1596","Alice","30","SP"
"1597","Carla","35","DF"
"1598","Elena","29","PA"
"1599","Carla","50","CE"
"1600","Iris","48","MA"
"1601","Bruno","22","RS"
"1602","Iris","39","GO"
"1603","Iris","39","PE"
"1604","David","41","MT"
"1605","David","31","PE"
"1606","David","31","AP"
"1607","João","26","BA"
"1608","Iris","19","PA"
"1609","David","41","PI"
"1610","Iris","32","DF"
"1611","Iris","27","AC"
"1612","João","50","PI"
"1613","Carla","25","MS"
"1614","Iris","33","MT"
"1615","Bruno","48","ES"
"1616","Carla","42","CE"
"1617","David","36","PR"
"1618","Iris","24","MT"
"1619","Gloria","30","DF"
"1620","Bruno","44","RS"
"1621","Carla","19","BA"
"1622","Bruno","31","DF"
"1623","João","36","MA"
"1624","Felipe","26","BA"
"1625","Alice","23","MA"
"1626","Gloria","44","PA"
"1627","Alice","34","AL"
"1628","Elena","27","AP"
"1629","Elena","34","MA"
"1630","Elena","23","SP"
"1631","João","27","SP"
"1632","David","37","DF"
"1633","Alice","37","PB"
"1634","Hector","32","AP"
"1635","Hector","32","PB"
"1636","Alice","26","DF"
"1637","Iris","30","AP"
"1638","Carla","34","PB"
"1639","Iris","29","PB"
"1640","David","38","MS"
"1641","David","34","CE"
"1642","Hector","31","MT"
"1643","Iris","40","MA"
"1644","Elena","23","BA"
"1645","Elena","36","AC"
"1646","Bruno","25","MS"
"1647","Hector","47","PA"
"1648","Hector","37","PB"
"1649","Alice","31","BA"
"1650","Felipe","19","RN"
"1651","Elena","29","RN"
"1652","João","18","BA"
"1653","Carla","27","PR"
"1654","Gloria","29","PE"
"1655","Alice","25","AM"
"1656","Carla","31","PB"
"1657","David","19","PR"
"1658","Bruno","34","AM"
"1659","Bruno","39","ES"
"1660","Carla","43","ES"
"1661","Bruno","37","BA"
"1662","Carla","25","ES"
"1663","Iris","39","MT"
"1664","Bruno","28","MS"
"1665","João","19","PI"
"1666","João","49","AC"
"1667","Gloria","36","MT"
"1668","David","37","PA"
"1669","Carla","30","DF"
"1670","Hector","23","DF"
"1671","Carla","50","MA"
"1672","Bruno","48","MT"
"1673","David","34","DF"
"1674","Elena","19","MG"
"1675","David","49","AP"
"1676","Elena","27","MS"
"1677","Carla","34","PB"
"1678","David","44","AM"
"1679","Iris","32","RS"
"1680","Felipe","38","DF"
"1681","Hector","21","AM"
"1682","Alice","27","ES"
"1683","Elena","43","AL"
"1684","Gloria","19","PE"
"1685","Gloria","36","RS"
"1686","Alice","43","DF"
"1687","João","41","BA"
"1688","Elena","26","RJ"
"1689","Felipe","49","PR"
"1690","Bruno","48","AM"
"1691","Alice","24","MT"
"1692","Carla","45","PB"
"1693","Iris","40","AC"
"1694","Hector","29","MA"
"1695","Iris","47","GO"
"1696","Iris","23","DF"
"1697","Iris","28","AL"
"1698","Alice","22","PE"
"1699","David","18","DF"
"1700","Alice","28","ES"
"1701","Elena","28","AP"
"1702","João","34","PE"
"1703","Gloria","23","AL"
"1704","Bruno","19","AM"
"1705","Alice","31","ES"
"1706","João","45","MT"
"1707","Hector","46","PI"
"1708","João","41","MS"
"1709","Alice","42","AL"
"1710","Alice","43","DF"
"1711","Bruno","50","MS"
"1712","Elena","34","PE"
"1713","Gloria","33","CE"
"1714","Gloria","24","PR"
"1715","João","36","AM"
"1716","Elena","46","MS"
"1717","Elena","25","CE"
"1718","Felipe","38","BA"
"1719","Bruno","27","PR"
"1720","Iris","41","GO"
"1721","Gloria","40","MT"
"1722","Alice","39","GO"
"1723","Alice","45","AP"
"1724","Felipe","26","RS"
"1725","Felipe","25","DF"
"1726","Hector","20","ES"
"1727","Felipe","20","ES"
"1728","João","47","DF"
"1729","João","37","MA"
"1730","Carla","29","MA"
"1731","Elena","27","PA"
"1732","Carla","19","BA"
"1733","João","47","ES"
"1734","David","32","MT"
"1735","Felipe","49","PI"
"1736","Alice","19","AL"
"1737","Elena","42","PR"
"1738","Hector","46","PB"
"1739","David","23","RN"
"1740","Gloria","33","BA"
"1741","Carla","24","ES"
"1742","Alice","30","PI"
"1743","Bruno","47","CE"
"1744","Iris","40","MT"
"1745","Alice","50","AC"
"1746","Felipe","18","AM"
"1747","Elena","34","MT"
"1748","David","38","MS"
"1749","Carla","47","AP"
"1750","Gloria","22","MA"
"1751","Gloria","47","PA"
"1752","Alice","31","SP"
"1753","Bruno","25","RS"
"1754","David","20","AP"
"1755","Elena","34","PA"
"1756","David","18","PA"
"1757","Alice","41","AM"
"1758","Gloria","50","RS"
"1759","Elena","45","CE"
"1760","Alice","30","MA"
"1761","Carla","37","DF"
"1762","David","47","DF"
"1763","Felipe","28","MG"
"1764","Felipe","45","GO"
"1765","Iris","24","AC"
"1766","Hector","22","PI"
"1767","Gloria","49","AL"
"1768","Alice","48","PI"
"1769","Alice","35","PI"
"1770","João","39","RS"
"1771","Alice","49","PA"
"1772","Hector","29","ES"
"1773","Alice","43","PA"
"1774","Elena","41","RS"
"1775","Bruno","29","RN"
"1776","David","25","BA"
"1777","Felipe","26","PA"
"1778","Iris","30","PA"
"1779","Hector","35","PA"
"1780","Hector","46","PB"
"1781","Elena","39","AL"
"1782","Alice","35","AM"
"1783","Carla","42","RJ"
"1784","Carla","36","AP"
"1785","Bruno","37","MA"
"1786","David","22","AL"
"1787","Elena","41","AL"
"1788","Elena","47","MA"
"1789","Bruno","45","GO"
"1790","Hector","50","PR"
"1791","David","39","GO"
"1792","Carla","34","MA"
"1793","Hector","26","PB"
"1794","Elena","35","PR"
"1795","Alice","45","MA"
"1796","David","19","PE"
"1797","Hector","19","PR"
"1798","Alice","36","PI"
"1799","Alice","23","GO"
"1800","Elena","24","SP"
"1801","Alice","47","AL"
"1802","Felipe","37","MG"
"1803","Iris","22","ES"
"1804","Gloria","32","PB"
"1805","Elena","26","GO"
"1806","Carla","38","RN"
"1807","Elena","49","RN"
"1808","Bruno","38","MS"
"1809","Felipe","50","AC"
"1810","Iris","26","RS"
"1811","Alice","49","MT"
"1812","David","21","CE"
"1813","Felipe","35","AC"
"1814","Felipe","47","ES"
"1815","João","46","AM"
"1816","Iris","33","GO"
"1817","Bruno","41","PR"
"1818","Bruno","32","SP"
"1819","Alice","26","AP"
"1820","Felipe","28","DF"
"1821","Iris","43","MA"
"1822","Alice","32","RN"
"1823","Felipe","33","ES"
"1824","Felipe","50","MA"
"1825","Hector","33","PI"
"1826","Gloria","26","RJ"
"1827","David","49","ES"
"1828","Iris","26","MT"
"1829","João","39","CE"
"1830","Alice","44","PI"
